Invoice ID,Branch,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Month,Time,Payment,COGS,Gross Margin Percentage,Gross Income,Net Profit,Rating
815-11-1168,A,Member,Male,Food and beverages,173.47,5,43.3675,910.7175,03/09/2019,March,19:09,Cash,848.4724,6.834731956000001,62.2451,18.8776,5.4
719-76-3868,C,Member,Male,Food and beverages,167.95,4,33.59,705.39,03/12/2019,March,16:30,Cash,653.364,7.375494407000001,52.026,18.436,8.6
730-61-8757,B,Member,Male,Health and beauty,124.82,4,24.964000000000002,524.244,01/25/2019,January,10:11,Credit card,484.2944,7.620421025,39.9496,14.985599999999994,4.0
340-66-0321,A,Member,Male,Electronic accessories,110.05,4,22.01,462.21,03/25/2019,March,13:07,Cash,426.39599999999996,7.74842604,35.814,13.803999999999998,7.6
868-81-1752,B,Normal,Male,Home and lifestyle,95.71,9,43.0695,904.4595,02/07/2019,February,18:48,Cash,848.7332,6.161281959,55.7263,12.656800000000004,6.8
634-97-8956,A,Normal,Male,Food and beverages,106.59,3,15.9885,335.7585,02/17/2019,February,17:27,Credit card,306.2428,8.790752877000001,29.5157,13.527199999999999,9.1
566-71-1091,A,Normal,Male,Fashion accessories,150.71,5,37.6775,791.2275,02/03/2019,February,15:59,Cash,736.4932,6.9176437879999995,54.7343,17.056799999999996,5.5
442-48-3607,A,Member,Male,Food and beverages,97.17,2,9.717,204.05700000000002,03/14/2019,March,11:21,Credit card,181.5664,11.02172432,22.4906,12.7736,7.9
835-16-0096,C,Member,Male,Sports and travel,88.39,5,22.0975,464.0475,03/24/2019,March,13:48,Ewallet,429.8788,7.363190191,34.1687,12.071200000000001,8.5
527-09-6272,A,Member,Female,Electronic accessories,102.14,5,25.535,536.235,03/21/2019,March,10:17,Credit card,497.5288,7.2181413,38.7062,13.171200000000002,9.1
898-04-2717,A,Normal,Male,Fashion accessories,150.09,9,67.5405,1418.3505,03/19/2019,March,15:49,Ewallet,1333.8028,5.960987781,84.5477,17.00720000000001,7.5
692-27-8933,B,Normal,Female,Sports and travel,131.64,6,39.492,829.332,02/24/2019,February,13:02,Cash,774.3088,6.634640892,55.0232,15.531200000000005,5.2
633-09-3463,C,Normal,Female,Electronic accessories,121.34,3,18.201,382.221,03/28/2019,March,12:58,Credit card,349.3128,8.609731019,32.9082,14.7072,9.5
374-17-3652,B,Member,Female,Food and beverages,116.51,9,52.4295,1101.0195,02/05/2019,February,15:26,Credit card,1034.2692,6.062590172,66.7503,14.320799999999998,8.9
378-07-7001,B,Member,Male,Electronic accessories,121.78,3,18.267,383.60699999999997,02/10/2019,February,18:23,Credit card,350.5976,8.605004601000001,33.0094,14.7424,7.8
433-75-6987,B,Member,Female,Health and beauty,129.66,7,45.381,953.0010000000001,03/05/2019,March,19:06,Ewallet,892.2472,6.3749985570000005,60.7538,15.372799999999998,8.9
873-95-4984,B,Member,Female,Health and beauty,150.59,7,52.7065,1106.8365,02/15/2019,February,20:21,Cash,1037.0828,6.30207804,69.7537,17.047199999999997,7.7
416-13-5917,C,Normal,Female,Food and beverages,170.72,5,42.68,896.28,01/30/2019,January,16:24,Ewallet,834.9424,6.843575668,61.3376,18.657600000000002,9.3
150-89-8043,A,Normal,Male,Sports and travel,118.34,3,17.750999999999998,372.77099999999996,02/14/2019,February,15:04,Cash,340.5528,8.642893358,32.2182,14.467200000000005,6.2
135-84-8019,A,Normal,Female,Fashion accessories,151.62,9,68.229,1432.809,02/27/2019,February,16:10,Ewallet,1347.4504,5.957430474,85.3586,17.129599999999996,7.6
441-94-7118,A,Member,Male,Electronic accessories,145.64,1,7.282,152.922,02/04/2019,February,12:14,Cash,128.9888,15.65059311,23.9332,16.6512,7.3
725-96-3778,C,Member,Female,Home and lifestyle,162.94,8,65.176,1368.6960000000001,01/20/2019,January,10:13,Cash,1285.4848,6.07959693,83.2112,18.035200000000003,4.7
531-80-1784,A,Normal,Male,Electronic accessories,99.71,7,34.8985,732.8685,03/28/2019,March,17:38,Cash,684.9932,6.532590772000001,47.8753,12.976800000000004,5.1
400-45-1220,B,Normal,Female,Health and beauty,87.19,10,43.595,915.495,02/27/2019,February,11:06,Credit card,859.9248,6.069962152,55.5702,11.975200000000001,4.8
860-79-0874,C,Member,Female,Fashion accessories,172.99,10,86.495,1816.395,02/15/2019,February,14:53,Credit card,1711.0608,5.799080046,105.3342,18.83919999999999,6.6
834-61-8124,A,Normal,Male,Electronic accessories,125.38,7,43.883,921.543,01/26/2019,January,18:22,Cash,862.6296,6.392908416,58.9134,15.0304,5.5
115-99-4379,B,Member,Female,Fashion accessories,128.42,7,44.946999999999996,943.887,03/14/2019,March,19:02,Credit card,883.6664,6.3800645629999995,60.2206,15.273600000000002,8.5
565-67-6697,B,Member,Male,Home and lifestyle,100.69,9,45.3105,951.5205,03/02/2019,March,14:16,Cash,893.1548,6.133940362000001,58.3657,13.0552,4.8
320-49-6392,C,Normal,Female,Electronic accessories,103.93,1,5.1965,109.1265,03/04/2019,March,15:44,Cash,90.6156,16.96279089,18.5109,13.3144,8.4
889-04-9723,B,Member,Female,Food and beverages,162.83,4,32.566,683.8860000000001,01/07/2019,January,12:20,Credit card,633.2936,7.397782671,50.5924,18.026399999999995,7.8
632-90-0281,C,Normal,Female,Fashion accessories,111.24,10,55.62,1168.02,03/08/2019,March,20:01,Credit card,1098.5008,5.951884386000001,69.5192,13.8992,9.3
554-42-2417,C,Normal,Female,Sports and travel,169.13,10,84.565,1775.865,01/09/2019,January,13:45,Cash,1672.7696,5.805362457,103.0954,18.5304,5.2
453-63-6187,B,Normal,Male,Electronic accessories,101.19,3,15.1785,318.7485,03/01/2019,March,15:40,Ewallet,290.4748,8.870222134,28.2737,13.095200000000002,6.5
578-80-7669,B,Normal,Male,Sports and travel,148.66,1,7.433,156.093,03/16/2019,March,16:58,Cash,131.7672,15.58417097,24.3258,16.8928,5.6
612-36-5536,A,Member,Male,Food and beverages,154.65,8,61.86,1299.06,02/17/2019,February,11:12,Credit card,1219.828,6.099179407,79.232,17.372,7.4
605-72-4132,C,Normal,Female,Food and beverages,168.16,8,67.264,1412.5439999999999,02/27/2019,February,15:12,Cash,1326.8272,6.068256989,85.7168,18.45280000000001,9.1
471-41-2823,C,Normal,Male,Food and beverages,173.48,2,17.348,364.30800000000005,03/07/2019,March,20:37,Ewallet,328.0816,9.943893628,36.2264,18.8784,8.0
462-67-9126,A,Normal,Male,Home and lifestyle,146.91,6,44.073,925.533,01/21/2019,January,17:44,Cash,864.7072,6.571975283,60.8258,16.7528,7.2
272-27-9238,C,Normal,Female,Food and beverages,114.93,4,22.986,482.70599999999996,02/19/2019,February,16:23,Cash,445.5256,7.7024938579999995,37.1804,14.194399999999998,7.1
834-25-9262,C,Normal,Female,Fashion accessories,155.37,4,31.074,652.554,01/06/2019,January,12:12,Cash,604.0504,7.43288678,48.5036,17.429599999999997,9.1
122-61-9553,C,Normal,Female,Electronic accessories,125.01,9,56.2545,1181.3445,03/14/2019,March,19:33,Cash,1110.0892,6.031712172000001,71.2553,15.000800000000005,5.6
468-88-0009,A,Member,Male,Home and lifestyle,139.63,4,27.926,586.446,03/24/2019,March,10:29,Cash,542.3496,7.519260085,44.0964,16.170400000000004,6.0
613-59-9758,C,Normal,Female,Sports and travel,88.05,10,44.025,924.525,01/27/2019,January,14:28,Cash,868.456,6.0646277820000005,56.068999999999996,12.043999999999997,5.4
254-31-0042,A,Member,Male,Electronic accessories,95.19,9,42.8355,899.5455,03/06/2019,March,12:46,Credit card,844.0948,6.164301861,55.4507,12.615199999999994,7.8
201-86-2184,B,Member,Female,Electronic accessories,99.95,7,34.9825,734.6325,02/02/2019,February,19:40,Cash,686.654,6.530952551,47.9785,12.995999999999995,9.9
261-12-8671,B,Normal,Female,Fashion accessories,134.65,2,13.465,282.765,01/25/2019,January,19:39,Credit card,253.528,10.33968136,29.237,15.771999999999998,4.9
730-70-9830,C,Normal,Female,Home and lifestyle,143.8,6,43.14,905.94,03/14/2019,March,17:54,Ewallet,846.296,6.583658962,59.644,16.503999999999998,5.2
382-25-8917,C,Normal,Male,Fashion accessories,115.77,6,34.731,729.3510000000001,01/29/2019,January,12:25,Cash,680.3584,6.717287012999999,48.9926,14.261600000000001,8.9
422-29-8786,A,Normal,Female,Home and lifestyle,140.78,5,35.195,739.095,01/03/2019,January,16:47,Credit card,687.6376,6.962217306,51.4574,16.2624,9.1
667-23-5919,A,Member,Female,Fashion accessories,170.39,5,42.5975,894.5475,01/14/2019,January,12:52,Ewallet,833.3188,6.8446560970000005,61.2287,18.631200000000007,7.0
843-01-4703,B,Member,Female,Home and lifestyle,109.07,9,49.0815,1030.7115,01/05/2019,January,19:50,Credit card,967.9044,6.093567405,62.8071,13.7256,9.6
743-88-1662,C,Normal,Male,Sports and travel,169.18,7,59.213,1243.473,02/22/2019,February,18:17,Ewallet,1165.7256,6.252439739,77.7474,18.534399999999998,8.7
595-86-2894,C,Member,Male,Fashion accessories,170.67,4,34.134,716.814,02/06/2019,February,17:20,Ewallet,664.0264,7.364197686,52.7876,18.653599999999997,9.4
182-69-8360,B,Normal,Female,Electronic accessories,97.34,4,19.468,408.82800000000003,01/30/2019,January,13:32,Credit card,376.5728,7.889674875,32.2552,12.787200000000002,4.0
289-15-7034,A,Member,Male,Sports and travel,156.02,4,31.204,655.284,01/11/2019,January,10:37,Credit card,606.5984,7.429694606,48.6856,17.4816,7.5
462-78-5240,C,Normal,Female,Electronic accessories,100.3,2,10.03,210.63,03/19/2019,March,14:35,Cash,187.576,10.94525946,23.054000000000002,13.024000000000003,4.2
868-52-7573,B,Normal,Female,Food and beverages,173.38,5,43.345,910.245,01/14/2019,January,12:09,Cash,848.0296,6.8350169460000005,62.2154,18.870400000000004,9.9
153-58-4872,C,Member,Female,Food and beverages,148.58,4,29.715999999999998,624.036,03/01/2019,March,15:32,Ewallet,577.4336,7.4679024929999995,46.6024,16.886400000000005,4.2
662-72-2873,A,Normal,Female,Food and beverages,114.63,5,28.6575,601.8075,01/06/2019,January,13:58,Ewallet,558.9796,7.116544742,42.8279,14.1704,9.9
525-88-7307,B,Member,Male,Sports and travel,149.51,1,7.4755,156.9855,01/31/2019,January,13:19,Cash,132.5492,15.56595991,24.4363,16.9608,5.8
689-16-9784,C,Normal,Male,Food and beverages,120.46,6,36.138000000000005,758.898,03/11/2019,March,13:37,Cash,708.1232,6.690596101000001,50.7748,14.636799999999994,6.0
725-56-0833,A,Normal,Female,Health and beauty,106.01,10,53.005,1113.105,02/20/2019,February,16:49,Credit card,1046.6192,5.973003445,66.4858,13.480799999999995,10.0
394-41-0748,C,Member,Female,Fashion accessories,127.76,9,57.492,1207.3319999999999,01/27/2019,January,14:55,Ewallet,1134.6192,6.022601902000001,72.7128,15.220800000000004,9.5
596-42-3999,B,Normal,Male,Food and beverages,91.91,7,32.1685,675.5385,03/10/2019,March,14:04,Credit card,631.0172,6.590490401,44.5213,12.352799999999995,6.6
541-89-9860,C,Member,Female,Fashion accessories,154.17,3,23.1255,485.6355,02/15/2019,February,12:31,Cash,445.1764,8.33116607,40.4591,17.3336,8.1
173-82-9529,B,Normal,Female,Fashion accessories,111.64,10,55.82,1172.22,01/26/2019,January,14:51,Cash,1102.4688,5.950350617000001,69.7512,13.931199999999997,9.7
563-36-9814,A,Member,Male,Electronic accessories,150.51,1,7.5255,158.0355,02/13/2019,February,18:27,Ewallet,133.4692,15.54479848,24.5663,17.040799999999997,7.2
308-47-4913,A,Member,Female,Sports and travel,125.95,10,62.975,1322.475,03/09/2019,March,12:45,Credit card,1244.424,5.901888505,78.051,15.076,6.2
885-17-6250,A,Normal,Female,Health and beauty,153.43,1,7.6715,161.1015,03/06/2019,March,10:36,Ewallet,136.1556,15.484585800000001,24.9459,17.2744,7.3
726-27-2396,A,Normal,Female,Health and beauty,151.19,5,37.7975,793.7475,01/24/2019,January,20:36,Ewallet,738.8548,6.91563753,54.8927,17.0952,4.3
316-01-3952,A,Normal,Female,Food and beverages,127.96,5,31.99,671.79,03/13/2019,March,14:16,Ewallet,624.5632,7.029994492,47.2268,15.236799999999999,4.6
760-54-1821,B,Normal,Male,Home and lifestyle,87.28,9,39.275999999999996,824.796,03/15/2019,March,10:26,Cash,773.5376,6.2146761139999995,51.2584,11.982400000000005,5.8
793-10-3222,B,Member,Female,Health and beauty,114.75,6,34.425,722.925,03/05/2019,March,13:30,Credit card,674.32,6.72338071,48.605,14.18,8.3
346-12-3257,B,Member,Male,Electronic accessories,92.93,9,41.8185,878.1885,03/04/2019,March,16:28,Cash,823.9356,6.177819454,54.2529,12.434399999999997,8.0
110-05-6330,C,Normal,Female,Food and beverages,113.12,6,33.936,712.6560000000001,03/25/2019,March,20:18,Credit card,664.6704,6.733346804,47.9856,14.049599999999998,9.4
651-61-0874,C,Normal,Male,Home and lifestyle,119.91,4,23.982,503.62199999999996,03/12/2019,March,20:04,Credit card,465.0472,7.659474765,38.5748,14.592800000000004,6.2
236-86-3015,C,Member,Male,Home and lifestyle,87.67,1,4.3835,92.0535,02/04/2019,February,13:38,Ewallet,75.6564,17.81257638,16.3971,12.013599999999999,9.8
831-64-0259,B,Normal,Female,Fashion accessories,113.44,5,28.36,595.56,02/22/2019,February,10:43,Ewallet,553.1248,7.125260259,42.4352,14.075200000000002,9.6
587-03-7455,C,Member,Female,Fashion accessories,171.48,7,60.018,1260.378,02/16/2019,February,17:30,Ewallet,1181.6416,6.247046521000001,78.7364,18.718400000000003,4.9
882-40-4577,A,Member,Male,Sports and travel,140.95,4,28.19,591.99,01/19/2019,January,15:28,Credit card,547.524,7.511275528,44.466,16.276,8.0
732-67-5346,A,Normal,Male,Food and beverages,87.48,5,21.87,459.27,01/11/2019,January,19:07,Credit card,425.4016,7.374398502000001,33.8684,11.9984,7.8
725-32-9708,B,Member,Female,Fashion accessories,142.4,4,28.48,598.08,01/04/2019,January,19:01,Cash,553.2080000000001,7.502675227,44.872,16.392,4.1
256-08-8343,A,Normal,Female,Home and lifestyle,130.22,4,26.044,546.924,03/04/2019,March,19:48,Ewallet,505.4624,7.580870468,41.4616,15.417599999999997,5.5
372-26-1506,C,Normal,Female,Fashion accessories,97.51,5,24.3775,511.9275,01/28/2019,January,19:24,Ewallet,474.7492,7.262415087999999,37.1783,12.800799999999999,5.4
244-08-0162,B,Normal,Female,Health and beauty,107.9,10,53.95,1132.95,01/02/2019,January,13:00,Cash,1065.368,5.965135266,67.582,13.63199999999999,5.1
569-71-4390,B,Normal,Male,Sports and travel,95.56,2,9.556000000000001,200.676,01/25/2019,January,14:29,Ewallet,178.4752,11.06300704,22.2008,12.6448,6.9
132-23-6451,A,Member,Male,Health and beauty,94.66,5,23.665,496.965,01/04/2019,January,13:21,Cash,460.7272,7.291821356,36.2378,12.5728,7.8
696-90-2548,A,Normal,Male,Sports and travel,99.53,3,14.9295,313.5195,03/10/2019,March,18:55,Ewallet,285.6276,8.896384435,27.8919,12.962399999999999,6.6
472-15-9636,A,Normal,Male,Home and lifestyle,124.62,8,49.848,1046.808,03/22/2019,March,19:36,Ewallet,981.9904,6.191928224,64.8176,14.9696,9.2
268-03-6164,B,Normal,Male,Health and beauty,169.8,1,8.49,178.29,01/25/2019,January,16:28,Ewallet,151.216,15.18537215,27.074,18.584000000000003,7.8
750-57-9686,C,Normal,Female,Home and lifestyle,119.07,4,23.814,500.094,01/08/2019,January,13:48,Credit card,461.7544,7.666478702,38.3396,14.525599999999997,8.7
186-09-3669,C,Member,Female,Health and beauty,155.2,1,7.76,162.96,01/22/2019,January,10:57,Ewallet,137.784,15.44918999,25.176,17.415999999999997,9.2
848-07-1692,B,Normal,Female,Health and beauty,130.91,2,13.091,274.911,01/12/2019,January,17:13,Ewallet,246.3472,10.39019901,28.5638,15.472800000000001,8.3
745-71-3520,A,Member,Female,Electronic accessories,98.91,7,34.6185,726.9885,02/04/2019,February,10:23,Cash,679.4572,6.538108925,47.5313,12.912800000000004,8.2
266-76-6436,C,Member,Female,Food and beverages,112.29,3,16.8435,353.7135,03/28/2019,March,13:57,Ewallet,322.8868,8.715160716,30.8267,13.9832,7.5
740-22-2500,C,Normal,Female,Electronic accessories,157.74,3,23.660999999999998,496.881,01/23/2019,January,13:29,Cash,455.6008,8.307864458,41.2802,17.619200000000003,9.8
271-88-8734,C,Member,Female,Fashion accessories,170.9,10,85.45,1794.45,02/08/2019,February,13:00,Credit card,1690.328,5.802446432000001,104.12200000000001,18.67200000000001,8.7
301-81-8610,B,Member,Male,Fashion accessories,99.11,8,39.644,832.5239999999999,03/19/2019,March,19:42,Credit card,779.9512,6.314869001,52.5728,12.928800000000003,6.7
489-64-4354,C,Normal,Male,Fashion accessories,89.97,1,4.4985,94.4685,03/09/2019,March,15:36,Cash,77.7724,17.67372193,16.6961,12.197600000000001,5.0
198-84-7132,B,Member,Male,Fashion accessories,114.3,9,51.435,1080.135,01/02/2019,January,13:40,Cash,1014.556,6.071370708,65.579,14.143999999999991,7.0
269-10-8440,A,Member,Male,Health and beauty,126.86,7,44.401,932.421,01/21/2019,January,18:01,Cash,872.8712,6.386578595,59.5498,15.148799999999994,8.9
650-98-6268,B,Member,Female,Food and beverages,94.56,3,14.184000000000001,297.86400000000003,03/20/2019,March,13:53,Credit card,271.1152,8.980205731,26.7488,12.564799999999998,8.0
741-73-3559,B,Normal,Male,Sports and travel,140.96,5,35.24,740.04,02/27/2019,February,17:27,Cash,688.5232,6.96135344,51.5168,16.2768,6.9
325-77-6186,A,Member,Female,Home and lifestyle,164.34,10,82.17,1725.57,03/08/2019,March,10:53,Ewallet,1625.2528,5.81356885,100.3172,18.147199999999998,7.3
286-75-7818,B,Normal,Male,Fashion accessories,142.77,2,14.277000000000001,299.817,01/31/2019,January,19:48,Credit card,269.1184,10.23911253,30.6986,16.421599999999998,6.9
574-57-9721,C,Normal,Male,Food and beverages,116.96,2,11.696,245.61599999999999,03/08/2019,March,16:53,Ewallet,219.5632,10.60712657,26.0528,14.356800000000002,5.7
459-50-7686,A,Normal,Female,Electronic accessories,97.15,6,29.145,612.045,01/13/2019,January,19:14,Ewallet,570.128,6.848679427,41.917,12.772000000000002,6.4
616-87-0016,B,Normal,Male,Fashion accessories,169.23,7,59.2305,1243.8405,03/09/2019,March,14:36,Credit card,1166.0716,6.252320937,77.7689,18.538400000000003,9.6
837-55-7229,B,Normal,Female,Fashion accessories,121.13,1,6.0565,127.1865,02/22/2019,February,18:19,Credit card,106.4396,16.31218722,20.7469,14.6904,6.8
751-69-0068,C,Normal,Male,Sports and travel,172.93,9,77.8185,1634.1885,03/19/2019,March,19:09,Ewallet,1537.5356,5.914427863999999,96.6529,18.834400000000002,9.0
257-73-1380,C,Member,Male,Sports and travel,156.62,4,31.324,657.804,01/20/2019,January,16:51,Ewallet,608.9504,7.4267715,48.8536,17.5296,9.6
345-08-4992,A,Normal,Male,Home and lifestyle,107.68,6,32.304,678.3839999999999,03/08/2019,March,15:37,Credit card,632.4656,6.768791717,45.9184,13.614399999999996,7.7
549-96-4200,C,Member,Male,Food and beverages,90.73,4,18.146,381.066,03/08/2019,March,20:15,Ewallet,350.6616,7.97877533,30.4044,12.258399999999998,7.0
810-60-6344,C,Normal,Female,Electronic accessories,114.55,8,45.82,962.22,02/07/2019,February,14:38,Credit card,902.2360000000001,6.233917399,59.983999999999995,14.163999999999994,6.5
450-28-2866,C,Member,Male,Food and beverages,91.13,5,22.7825,478.4325,01/15/2019,January,19:25,Cash,443.3596,7.33079379,35.0729,12.290399999999998,8.1
394-30-3170,B,Member,Female,Sports and travel,162.12,8,64.848,1361.808,03/22/2019,March,19:35,Credit card,1278.9904,6.081444668,82.8176,17.9696,4.3
138-17-5109,A,Member,Female,Home and lifestyle,162.9,9,73.305,1539.405,01/15/2019,January,15:42,Credit card,1448.068,5.933266424,91.337,18.031999999999996,6.5
192-98-7397,C,Normal,Male,Fashion accessories,86.47,1,4.3235,90.7935,01/08/2019,January,14:11,Ewallet,74.5524,17.88795453,16.2411,11.9176,9.5
301-11-9629,A,Normal,Female,Sports and travel,92.79,7,32.4765,682.0065,01/15/2019,January,10:43,Cash,637.1068,6.5834709789999994,44.8997,12.423200000000001,9.7
390-80-5128,B,Member,Female,Health and beauty,92.84,1,4.6419999999999995,97.48200000000001,01/28/2019,January,17:58,Credit card,80.4128,17.51010443,17.0692,12.4272,9.5
235-46-8343,C,Member,Male,Food and beverages,101.35,10,50.675,1064.175,02/14/2019,February,11:26,Credit card,1000.3919999999999,5.993657057999999,63.783,13.108000000000004,8.9
453-12-7053,C,Normal,Male,Fashion accessories,119.43,3,17.9145,376.2045,03/10/2019,March,17:38,Credit card,343.7356,8.63065168,32.4689,14.554399999999998,6.5
296-11-7041,B,Member,Female,Health and beauty,100.76,1,5.038,105.79799999999999,01/12/2019,January,20:07,Credit card,87.6992,17.10693964,18.0988,13.0608,5.3
449-27-2918,B,Member,Female,Sports and travel,112.81,1,5.6405,118.4505,03/26/2019,March,11:02,Credit card,98.7852,16.60212494,19.6653,14.024799999999999,9.6
891-01-7034,B,Normal,Female,Electronic accessories,148.4,6,44.52,934.92,01/01/2019,January,19:07,Cash,873.528,6.5665511489999995,61.391999999999996,16.871999999999993,6.7
744-09-5786,B,Normal,Male,Electronic accessories,95.7,6,28.71,602.91,01/02/2019,January,18:50,Cash,561.544,6.861057206,41.36600000000001,12.656000000000006,7.6
727-17-0390,A,Normal,Female,Food and beverages,137.3,5,34.325,720.825,03/16/2019,March,12:43,Ewallet,670.5160000000001,6.979363922999999,50.309,15.983999999999995,4.8
568-88-3448,A,Normal,Male,Health and beauty,98.69,1,4.9345,103.6245,03/03/2019,March,15:09,Ewallet,85.7948,17.20606613,17.8297,12.895199999999999,5.5
187-83-5490,A,Member,Male,Electronic accessories,94.46,4,18.892,396.73199999999997,01/31/2019,January,13:47,Cash,365.2832,7.92696329,31.4488,12.556799999999999,4.7
767-54-1907,B,Member,Female,Fashion accessories,103.25,5,25.8125,542.0625,02/13/2019,February,16:59,Cash,502.99,7.208117145,39.0725,13.259999999999998,6.9
710-46-4433,B,Member,Female,Food and beverages,151.09,9,67.9905,1427.8005,02/15/2019,February,14:15,Credit card,1342.7228,5.958654588,85.0777,17.087199999999996,4.5
533-33-5337,B,Normal,Male,Electronic accessories,153.08,10,76.54,1607.34,02/07/2019,February,20:24,Cash,1513.5536,5.834882477000001,93.7864,17.246399999999994,6.2
325-90-8763,C,Member,Female,Electronic accessories,120.26,10,60.13,1262.73,01/27/2019,January,13:58,Cash,1187.9792,5.919776991,74.7508,14.620799999999996,7.6
729-46-7422,C,Normal,Male,Food and beverages,109.58,1,5.479,115.059,02/23/2019,February,16:52,Credit card,95.8136,16.72654899,19.2454,13.7664,7.9
639-76-1242,C,Normal,Male,Food and beverages,114.21,5,28.5525,599.6025,02/03/2019,February,15:19,Cash,556.9132,7.119600068,42.6893,14.136800000000004,4.5
234-03-4040,B,Member,Female,Food and beverages,146.74,10,73.37,1540.77,03/03/2019,March,12:25,Credit card,1450.6608,5.848322592000001,90.1092,16.739199999999997,8.7
326-71-2155,C,Normal,Female,Sports and travel,147.64,4,29.528000000000002,620.0880000000001,02/03/2019,February,10:02,Cash,573.7488,7.473003832000001,46.3392,16.811199999999996,6.1
320-32-8842,C,Member,Female,Food and beverages,96.31,1,4.8155,101.1255,03/17/2019,March,18:58,Cash,83.6052,17.32530371,17.5203,12.704799999999999,6.4
470-32-9057,A,Member,Male,Food and beverages,125.03,5,31.2575,656.4075,03/28/2019,March,15:31,Credit card,610.1476,7.047436234,46.2599,15.002400000000002,9.1
878-30-2331,C,Member,Female,Sports and travel,128.24,10,64.12,1346.52,03/02/2019,March,11:22,Credit card,1267.1408,5.895137094,79.3792,15.259199999999993,7.1
440-59-5691,C,Member,Female,Health and beauty,110.84,7,38.794000000000004,814.674,02/08/2019,February,13:12,Credit card,762.0128,6.464082566,52.6612,13.867199999999997,7.7
554-53-3790,B,Normal,Male,Sports and travel,110.71,6,33.213,697.4730000000001,03/22/2019,March,18:33,Cash,650.4032,6.74861966,47.0698,13.8568,4.5
746-19-0921,C,Normal,Male,Food and beverages,95.27,1,4.7635,100.0335,02/09/2019,February,10:02,Ewallet,82.6484,17.37927794,17.3851,12.6216,7.2
233-34-0817,C,Member,Female,Electronic accessories,172.53,1,8.6265,181.1565,02/15/2019,February,11:21,Cash,153.7276,15.14099687,27.4289,18.8024,8.4
767-05-1286,C,Member,Female,Home and lifestyle,157.46,6,47.238,991.998,01/23/2019,January,12:10,Ewallet,927.1632,6.535779306,64.8348,17.5968,5.4
340-21-9136,A,Member,Female,Sports and travel,113.74,4,22.748,477.708,01/25/2019,January,11:40,Cash,440.8608,7.713331156000001,36.8472,14.0992,9.7
405-31-3305,A,Member,Male,Fashion accessories,116.82,10,58.41,1226.61,02/02/2019,February,18:31,Credit card,1153.8544,5.93143705,72.7556,14.345600000000005,5.5
731-59-7531,B,Member,Male,Health and beauty,146.26,8,58.504,1228.5839999999998,03/30/2019,March,17:58,Cash,1153.3792,6.1212582939999995,75.2048,16.700800000000008,4.6
676-39-6028,A,Member,Female,Electronic accessories,138.13,5,34.5325,725.1825,03/30/2019,March,17:04,Cash,674.5996,6.975195899,50.5829,16.050400000000003,6.6
502-05-1910,A,Normal,Male,Health and beauty,138.87,3,20.8305,437.4405,02/25/2019,February,20:35,Credit card,400.5004,8.444599894,36.9401,16.1096,6.3
485-30-8700,A,Normal,Female,Sports and travel,106.95,5,26.7375,561.4875,03/18/2019,March,16:10,Credit card,521.194,7.17620606,40.2935,13.556000000000001,4.2
598-47-9715,C,Normal,Male,Electronic accessories,157.76,4,31.552,662.592,03/07/2019,March,16:54,Ewallet,613.4192,7.421278856,49.1728,17.620800000000003,4.4
701-69-8742,B,Normal,Male,Sports and travel,108.06,10,54.03,1134.63,03/16/2019,March,10:11,Ewallet,1066.9552,5.964481813,67.6748,13.644800000000004,6.7
575-67-1508,A,Normal,Male,Electronic accessories,112.29,1,5.6145,117.9045,01/29/2019,January,11:26,Ewallet,98.3068,16.62167262,19.5977,13.9832,6.7
541-08-3113,C,Normal,Male,Food and beverages,139.66,8,55.864,1173.144,02/02/2019,February,20:29,Cash,1101.1072,6.140490852,72.0368,16.172800000000002,8.4
246-11-3901,C,Normal,Female,Electronic accessories,106.49,10,53.245,1118.145,02/15/2019,February,12:12,Cash,1051.3808,5.970978719,66.7642,13.519200000000005,6.2
674-15-9296,A,Normal,Male,Sports and travel,110.83,5,27.7075,581.8575,01/08/2019,January,13:05,Ewallet,540.2836,7.145031215,41.5739,13.866400000000002,5.0
305-18-3552,B,Member,Male,Home and lifestyle,134.07,10,67.035,1407.735,02/12/2019,February,16:19,Cash,1324.9744,5.878990009,82.7606,15.7256,6.0
493-65-6248,C,Member,Female,Sports and travel,110.67,10,55.335,1162.035,01/01/2019,January,19:48,Credit card,1092.8464,5.954089163,69.1886,13.853599999999993,7.0
438-01-4015,B,Member,Female,Sports and travel,123.18,4,24.636,517.356,03/21/2019,March,15:25,Ewallet,477.8656,7.633119167,39.4904,14.854400000000002,6.6
709-58-4068,B,Normal,Female,Fashion accessories,114.78,10,57.39,1205.19,02/28/2019,February,14:42,Cash,1133.6176,5.938681868,71.5724,14.182400000000001,7.3
795-49-7276,A,Normal,Male,Fashion accessories,110.84,4,22.168000000000003,465.528,03/23/2019,March,18:59,Ewallet,429.4928,7.740715917999999,36.0352,13.8672,8.3
556-72-8512,C,Normal,Male,Home and lifestyle,96.65,1,4.8325,101.4825,01/30/2019,January,20:47,Cash,83.91799999999999,17.30791023,17.5645,12.732,4.3
627-95-3243,B,Member,Female,Home and lifestyle,151.37,9,68.1165,1430.4465,02/04/2019,February,13:21,Ewallet,1345.2204,5.958006817999999,85.2261,17.1096,9.8
